nursery_id,item_code,common_name,scientific_name,description,container_size,container_type,quantity_available,wholesale_price,retail_price,location_code,category,plant_type,flower_color,published_height,published_spread,picture_1_url,sun_requirements,water_requirements,hardiness_zone,native_status,availability_date,notes
CHERRYLAKE,ULMPAALTC100,Allée®,Ulmus parvifolia ‘Emer II’ / Allée® CT,"14' X 5' X 3.5"" / Full canopy",100,Gallon,119,425.0,,FA,Elm,Tree,,14',5',https://cherrylake.com/images/web_photos/ulmpaaltc100_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,VACDALBFX001,Darrow's Blueberry,Vaccinium darrowii,"12"" X 12"" X 0"" / #1 quality",1,Gallon,250,4.0,,CSPDRA,Shrub,Shrub,,"12""","12""",https://cherrylake.com/images/web_photos/vacdalbfx001_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,VACDALBFX003,Darrow's Blueberry,Vaccinium darrowii,"12"" X 12"" X 0"" /",3,Gallon,206,10.0,,FA,Shrub,Shrub,,"12""","12""",https://cherrylake.com/images/web_photos/vacdalbfx003_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,VIBOBDEFX003,Viburnum Obovatum 'Densa',Viburnum obovatum 'Densa',"12"" X 12"" X 0"" /",3,Gallon,0,5.4,,FA,Shrub,Shrub,,"12""","12""",https://cherrylake.com/images/web_photos/vibobdefx003_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,VIBOBDEFX003,Viburnum Obovatum 'Densa',Viburnum obovatum 'Densa',"12"" X 12"" X 0"" /",3,Gallon,0,4.5,,FP,Shrub,Shrub,,"12""","12""",https://cherrylake.com/images/web_photos/vibobdefx003_p_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,VIBOBMSFX003,Viburnum Obovatum 'Mrs Schillers',Viburnum obovatum 'Mrs Schillers',"12"" X 12"" X 0"" /",3,Gallon,0,7.51,,FA,Shrub,Shrub,,"12""","12""",https://cherrylake.com/images/web_photos/vibobmsfx003_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,VIBOBMSFX003,Viburnum Obovatum 'Mrs Schillers',Viburnum obovatum 'Mrs Schillers',"18"" X 14"" X 0"" /",3,Gallon,0,5.5,,FP,Shrub,Shrub,,"18""","14""",https://cherrylake.com/images/web_photos/vibobmsfx003_p_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,VIBOBWAFX007,Viburnum Obovatum 'Walters',,"36"" X 24"" X 0"" /",7,Gallon,12,22.0,,FA,Shrub,Shrub,,"36""","24""",https://cherrylake.com/images/web_photos/vibobwafx007_a_1.jpg,Variable,Medium,,Native,,Availability: Limited Qty
CHERRYLAKE,VIBOBWAFX003,Viburnum Obovatum 'Walters',,"24"" X 16"" X 0"" /",3,Gallon,6,6.5,,FA,Shrub,Shrub,,"24""","16""",https://cherrylake.com/images/web_photos/vibobwafx003_a_1.jpg,Variable,Medium,,Native,,Availability: Limited Qty
CHERRYLAKE,VIBOBWIFC015,Viburnum obovatum 'Withlacoochee',Viburnum obovatum 'Withlacoochee',"4' X 4' X 0"" / Full branching",15,Gallon,211,50.0,,FA, Viburnum,Shrub,,4',4',https://cherrylake.com/images/web_photos/vibobwifc015_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,VIBOD00FC015,Viburnum Odoratissimum,Viburnum odoratissimum FTG,"4' X 2' X 0"" / Full all around.",15,Gallon,76,48.0,,FA,Viburnum,Shrub,,4',2',https://cherrylake.com/images/web_photos/vibod00fc015_a_1.jpg,Variable,Medium,,Non-native,,Origin: Asia
CHERRYLAKE,VIBOD00FC030,Viburnum Odoratissimum,Viburnum odoratissimum FTG,"5' X 4.5' X 0"" /",30,Gallon,76,120.0,,FA,Viburnum,Shrub,,5',4.5',https://cherrylake.com/images/web_photos/vibod00fc030_a_1.jpg,Variable,Medium,,Non-native,,Origin: Asia
CHERRYLAKE,VIBOD00FX003,Viburnum Odoratissimum,Viburnum odoratissimum FTG,"14"" X 14"" X 0"" /",3,Gallon,229,5.65,,FA,Shrub,Shrub,,"14""","14""",https://cherrylake.com/images/web_photos/vibod00fx003_a_1.jpg,Variable,Medium,,Non-native,,Origin: Asia
CHERRYLAKE,VIBOD00FX007,Viburnum Odoratissimum,Viburnum odoratissimum FTG,"30"" X 24"" X 0"" /",7,Gallon,0,17.89,,FA,Shrub,Shrub,,"30""","24""",https://cherrylake.com/images/web_photos/vibod00fx007_a_1.jpg,Variable,Medium,,Non-native,,Origin: Asia
CHERRYLAKE,VIBSU00FC015,Viburnum Suspensum,Viburnum suspensum FTG,"4' X 2.5' X 0"" / Consistent in height and spread.",15,Gallon,189,60.0,,FA,Viburnum,Shrub,,4',2.5',https://cherrylake.com/images/web_photos/vibsu00fc015_a_1.jpg,Variable,Medium,,Non-native,,Origin: Japan
CHERRYLAKE,VIBSU00FC030,Viburnum Suspensum,Viburnum suspensum FTG,"5' X 4.5' X 0"" / Good branching",30,Gallon,21,115.0,,FA,Viburnum,Shrub,,5',4.5',https://cherrylake.com/images/web_photos/vibsu00fc030_a_1.jpg,Variable,Medium,,Non-native,,"Availability: Limited Qty, Origin: Japan"
CHERRYLAKE,VIBSU00FC030,Viburnum Suspensum,Viburnum suspensum FTG,"5' X 3.5' X 0"" / Inconsistent Height",30,Gallon,14,86.25,,FD,Viburnum,Shrub,,5',3.5',https://cherrylake.com/images/web_photos/vibsu00fc030_d_1.jpg,Variable,Medium,,Non-native,,"Availability: Limited Qty, Origin: Japan"
CHERRYLAKE,VIBSU00FX003,Viburnum Suspensum,Viburnum suspensum FTG,"14"" X 12"" X 0"" /",3,Gallon,396,5.14,,FA,Shrub,Shrub,,"14""","12""",https://cherrylake.com/images/web_photos/vibsu00fx003_a_1.jpg,Variable,Medium,,Non-native,,Origin: Japan
CHERRYLAKE,VIBSU00FX007,Viburnum Suspensum,Viburnum suspensum FTG,"16"" X 14"" X 0"" /",7,Gallon,648,17.89,,FA,Shrub,Shrub,,"16""","14""",https://cherrylake.com/images/web_photos/vibsu00fx007_a_1.jpg,Variable,Medium,,Non-native,,Origin: Japan
CHERRYLAKE,VITAG00FC015,Chaste Tree,,"6' X 4' X 0"" /",15,Gallon,53,53.0,,FA,Vitex,Tree,,6',4',https://cherrylake.com/images/web_photos/vitag00fc015_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YACWR001BB08,Paurotis Everglades Palm,Acoelorrhaphe wrightii,,"08""",Ball & Burlap,1,400.0,,FA,Palm,Tree,,8 - 10' OA,8',https://cherrylake.com/images/web_photos/yacwr001bb08_a_1.jpg,Variable,Medium,,Native,,Availability: Limited Qty.
CHERRYLAKE,YACWR001BB18,Paurotis Everglades Palm,Acoelorrhaphe wrightii,"0' X 0' X 0"" / *NON-CORE* /","18""",Ball & Burlap,97,270.0,,FPPFA,Palm,Tree,,18 - 22' OA,20-24',https://cherrylake.com/images/web_photos/yacwr001bb18_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,YBINO001BB12,Bismarck Palm (Regenerated),,"12' X 10' X 0"" / 3-5'ct pre-dug Beautiful.08l","12""",Ball & Burlap,2,510.0,,FA,Palm,Tree,,12',10',https://cherrylake.com/images/web_photos/ybino001bb12_a_1.jpg,Variable,Medium,,Unknown,,Availability: Limited Qty.
CHERRYLAKE,YBINO001BB14,Bismarck Palm (Regenerated),Bismarckia nobilis,"14' X 0' X 0"" / *NON-CORE* / Good quality","14""",Ball & Burlap,2,595.0,,FA,Palm,Tree,,14',10',https://cherrylake.com/images/web_photos/ybino001bb14_a_1.jpg,Variable,Medium,,Unknown,,"Availability: Limited Qty., Origin: Madagascar"
CHERRYLAKE,YBINO001C030,Bismarck Palm,,"5' X 5' X 0"" / Consistent high",30,Gallon,26,112.0,,FA,Palm,Tree,,5',5',https://cherrylake.com/images/web_photos/ybino001c030_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YBINO001C030,Bismarck Palm,,"6' X 5' X 0"" / Thin canopy one side, inconsistent high,some of them have 60% rooted",30,Gallon,7,100.0,,FD,Palm,Tree,,6',5',https://cherrylake.com/images/web_photos/ybino001c030_d_1.jpg,Variable,Medium,,Unknown,,Availability: Limited Qty
CHERRYLAKE,YBINO001C045,Palm Bismarck,,"7' X 6' X 0"" /",1,Gallon,14,175.0,,FA,Palm,Tree,,7',6',https://cherrylake.com/images/web_photos/ybino001c045_a_1.jpg,Variable,Medium,,Unknown,,Availability: Limited Qty
CHERRYLAKE,YBUCA001BB06,Pindo (single),,"5' X 0' X 0"" / Units per truck 30 
Min order qty 20","06""",Ball & Burlap,0,636.0,,CSP,Palm,Tree,,12-13',5' -6' ct,https://cherrylake.com/images/web_photos/ybuca001bb06_p_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YBUCA001C015,Pindo Palm,Butia capitata,"4' X 3' X 0"" / Consistent high",15,Gallon,57,52.0,,FA,Palm,Tree,,4',3',https://cherrylake.com/images/web_photos/ybuca001c015_a_1.jpg,Variable,Medium,,Non-native,,Origin: South America
CHERRYLAKE,YBUCA001C030,Pindo Palm,Butia capitata,"5' X 5' X 0"" / *NON-CORE* / Consistent height",30,Gallon,34,128.0,,FA,Palm,Tree,,5',5',https://cherrylake.com/images/web_photos/ybuca001c030_a_1.jpg,Variable,Medium,,Non-native,,Origin: South America
CHERRYLAKE,YBUCA001C045,Pindo Palm,,"6' X 6' X 0"" /",45,Gallon,25,225.0,,FA,Palm,Tree,,6',6',https://cherrylake.com/images/web_photos/ybuca001c045_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YCHHU000BB06,European Fan,Chamaerops humilis,"3' X 3' X 0"" / most are 1-3' CT; some 4-5'CT; most singles; some doubles (but not matching)","06""",Ball & Burlap,14,105.0,,FPPFA,Palm,Tree,,3 - 7' OA,1 - 5' CT,https://cherrylake.com/images/web_photos/ychhu000bb06_a_1.jpg,Variable,Medium,,Non-native,,Origin: Europe and Africa
CHERRYLAKE,YCHHU000BB07,European Fan,,,"07""",Ball & Burlap,10,481.25,,FPPFA,Palm,Tree,,6.5 - 7' OA,,https://cherrylake.com/images/web_photos/ychhu000bb07_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YCHHU000X007,European Fan Palm,Chamaerops humilis,"27"" X 24"" X 0"" /",7,Gallon,84,26.5,,FA,Palm,Tree,,"27""","24""",https://cherrylake.com/images/web_photos/ychhu000x007_a_1.jpg,Variable,Medium,,Non-native,,Origin: Europe and Africa
CHERRYLAKE,YCHHU000C015,European Fan Palm,Chamaerops humilis,"2.5' X 2.5' X 0"" /",15,Gallon,38,60.0,,FA,Palm,Tree,,2.5',2.5',https://cherrylake.com/images/web_photos/ychhu000c015_a_1.jpg,Variable,Medium,,Non-native,,Origin: Europe and Africa
CHERRYLAKE,YCHHU000C030,European Fan Palm,Chamaerops humilis,"4' X 4' X 0"" /",30,Gallon,31,125.0,,FA,Palm,Tree,,4',4',https://cherrylake.com/images/web_photos/ychhu000c030_a_1.jpg,Variable,Medium,,Non-native,,Origin: Europe and Africa
CHERRYLAKE,YCHHU000C045,European Fan Palm,,"4' X 5' X 0"" /",45,Gallon,28,225.0,,FA,Palm,Tree,,4',5',https://cherrylake.com/images/web_photos/ychhu000c045_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YDYLU001BB12,Palm Areca,,,1,Gallon,24,0.0,,FPPFA,Palm,Tree,,,,https://cherrylake.com/images/web_photos/ydylu001bb12_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YLICH000BB12,Chinese Fan (Single),Livistona chinensis,"0' X 0' X 0"" / *NON-CORE* /","12""",Ball & Burlap,366,288.0,,FPPFA,Palm,Tree,,10 - 12',6' CT,https://cherrylake.com/images/web_photos/ylich000bb12_a_1.jpg,Variable,Medium,,Non-native,,Origin: China and Japan
CHERRYLAKE,YLICH000BB16,Chinese Fan (Single),Livistona chinensis,"0' X 0' X 0"" /","16""",Ball & Burlap,202,320.0,,FPPFA,Palm,Tree,,16 - 20',7 - 12' CT,https://cherrylake.com/images/web_photos/ylich000bb16_a_1.jpg,Variable,Medium,,Non-native,,Origin: China and Japan
CHERRYLAKE,YLICH000BB18,Chinese Fan (Single),Livistona chinensis,"14' X 3' X 0"" / Consistent height","18""",Ball & Burlap,7,655.0,,FA,Palm,Tree,,16 - 21',7 - 12' CT,https://cherrylake.com/images/web_photos/ylich000bb18_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YLICH000BB18,Chinese Fan (Single),Livistona chinensis,"0' X 0' X 0"" / Units per truck 40 
Min order qty 20","18""",Ball & Burlap,0,565.0,,CSP,Palm,Tree,,16 - 21',7 - 12' CT,https://cherrylake.com/images/web_photos/ylich000bb18_p_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YLICH000C015,Chinese Fan,,"5' X 3' X 0"" / Consistent height",15,Gallon,111,50.0,,FA,Palm,Tree,,5',3',https://cherrylake.com/images/web_photos/ylich000c015_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YLICH000C030,Chinese Fan,,"6' X 6' X 0"" /",30,Gallon,63,95.0,,FA,Palm,Tree,,6',6',https://cherrylake.com/images/web_photos/ylich000c030_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YLICH003BB12,Chinese Fan (Triple),Livistona chinensis,"0' X 0' X 0"" / *NON-CORE* /","12""",Ball & Burlap,35,288.0,,FPPFA,Palm,Tree,,10 - 12',10',https://cherrylake.com/images/web_photos/ylich003bb12_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YLICH003BB16,Chinese Fan (Triple),Livistona chinensis,"0' X 0' X 0"" / *NON-CORE* /","16""",Ball & Burlap,7,706.0,,FPPFA,Palm,Tree,,16 - 20',10',https://cherrylake.com/images/web_photos/ylich003bb16_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YLIDE000BB16,Ribbon Palm,,,"16""",Ball & Burlap,10,618.0,,FA,Palm,Tree,,14 - 16',,https://cherrylake.com/images/web_photos/ylide000bb16_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YLIDE000X003,Ribbon,,,3,Gallon,0,0.0,,FPPFA,Palm,Tree,,,,https://cherrylake.com/images/web_photos/ylide000x003_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YLINI001BB12,Livistona Nitida Carnarvon Palm,Livistona nitida,"0' X 0' X 0"" / *NON-CORE* /","12""",Ball & Burlap,8,223.13,,FPPFD,Palm,Tree,,0',0',https://cherrylake.com/images/web_photos/ylini001bb12_d_1.jpg,Variable,Medium,,Unknown,,"Availability: Limited Qty, Origin: Australia"
CHERRYLAKE,YLISA00TBB10,Taraw Palm,Livistona saribus,"0' X 0' X 0"" / *NON-CORE* /","10""",Ball & Burlap,39,400.0,,FPPFA,Palm,Tree,,30',8',https://cherrylake.com/images/web_photos/ylisa00tbb10_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YLISA00TBB12,Taraw Palm,,,"12""",Ball & Burlap,0,0.0,,FPPFA,Palm,Tree,,12',6',https://cherrylake.com/images/web_photos/ylisa00tbb12_a_1.jpg,Variable,Medium,,Unknown,,Availability: Mar-26
CHERRYLAKE,YPHRE000BB14,Reclinata,Phoenix reclinata,"0' X 0' X 0"" / *NON-CORE* /","14""",Ball & Burlap,643,500.0,,FPPFA,Palm,Tree,,14 - 16' OA,8',https://cherrylake.com/images/web_photos/yphre000bb14_a_1.jpg,Variable,Medium,,Non-native,,Origin: Africa
CHERRYLAKE,YPHRE000BB18,Reclinata,Phoenix reclinata,"0' X 0' X 0"" /","18""",Ball & Burlap,177,650.0,,FPPFA,Palm,Tree,,18 - 25' OA,8 - 12' CT,https://cherrylake.com/images/web_photos/yphre000bb18_a_1.jpg,Variable,Medium,,Non-native,,Origin: Africa
CHERRYLAKE,YPHRO003BB05,Roebelenii Palm (Single/Double/Triple),Phoenix roebelenii,"0' X 0' X 0"" /","05""",Ball & Burlap,41,105.0,,FA,Palm,Tree,,6',3',https://cherrylake.com/images/web_photos/yphro003bb05_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YPHRU000BB16,Palm Cliff Date,Phoenix rupicola,"0' X 0' X 0"" /","16""",Ball & Burlap,24,300.0,,FPPFA,Palm,Tree,,12 - 16',6',https://cherrylake.com/images/web_photos/yphru000bb16_a_1.jpg,Variable,Medium,,Unknown,,Origin: India
CHERRYLAKE,YPHSY001BB04,Sylvester Palm,Phoenix sylvestris,"0' X 0' X 0"" /","04""",Ball & Burlap,155,0.0,,FPPFA,Palm,Tree,,4 - 7' CT,,https://cherrylake.com/images/web_photos/yphsy001bb04_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YRAEX00TX007,Lady Palm,,"46"" X 36"" X 0"" /",7,Gallon,41,50.0,,FA,Palm,Tree,,"46""","36""",https://cherrylake.com/images/web_photos/yraex00tx007_a_1.jpg,Variable,Medium,,Unknown,,Availability: Limited Qty
CHERRYLAKE,YRAEX00TC015,Lady Palm,Rhapis Excelsa,"3' X 2.5' X 0"" /",15,Gallon,12,100.0,,FA,Palm,Tree,,3',2.5',https://cherrylake.com/images/web_photos/yraex00tc015_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YRAEX00TC030,Lady Palm,Rhapis Excelsa,"4' X 4' X 0"" /",30,Gallon,38,215.0,,FA,Palm,Tree,,4',4',https://cherrylake.com/images/web_photos/yraex00tc030_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YRHHY000BB06,Needle Palm,Rhapidophyllum hystrix,"0' X 0' X 0"" / *NON-CORE* /","06""",Ball & Burlap,496,350.0,,FPPFA,Palm,Tree,,6',6',https://cherrylake.com/images/web_photos/yrhhy000bb06_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,YRHHY000C015,Needle Palm,Rhapidophyllum hystrix,"2.5' X 2' X 0"" / Consistent high",15,Gallon,49,80.0,,FA,Palm,Tree,,2.5',2',https://cherrylake.com/images/web_photos/yrhhy000c015_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,YRORE001BB20,Palm Royal,,,"20""",Ball & Burlap,0,0.0,,CSP,Palm,Tree,,6' GW,,https://cherrylake.com/images/web_photos/yrore001bb20_p_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YSAPA001BB08,Hurricane Cut Palm Sabal,Sabal palmetto,"8' X 0' X 0"" /","08""",Ball & Burlap,22,160.0,,FA,Palm,Tree,,8' CT - 20' CT,1',https://cherrylake.com/images/web_photos/ysapa001bb08_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,YSAPA001BB10,Sabal Palm (Hurricane Cut),Sabal palmetto,"10' X 0' X 0"" /","10""",Ball & Burlap,2,160.0,,FA,PALM,Tree,,8 - 20' CT,1',https://cherrylake.com/images/web_photos/ysapa001bb10_a_1.jpg,Variable,Medium,,Native,,Availability: Limited Qty.
CHERRYLAKE,YSAPA001BB12,Sabal Palm (Hurricane Cut),Sabal palmetto,"0' X 0' X 0"" /",1,Gallon,26,160.0,,FA,Palm,Tree,,8' CT - 20' CT,1',https://cherrylake.com/images/web_photos/ysapa001bb12_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,YSAPA001BB14,Sabal Palm,Sabal palmetto,"14' X 0' X 0"" /","14""",Ball & Burlap,18,160.0,,FA,PALM,Tree,,8 - 20' CT,1',https://cherrylake.com/images/web_photos/ysapa001bb14_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,YSAPA001BB16,Sabal Palm (Hurricane Cut),Sabal palmetto,"16' X 0' X 0"" /","16""",Ball & Burlap,66,160.0,,FA,Palm,Tree,,8' CT - 20' CT,1',https://cherrylake.com/images/web_photos/ysapa001bb16_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,YSAPA001BB16,Sabal Palm (Hurricane Cut),Sabal palmetto,"12' X 0' X 0"" / Units per truck 40 
Min order qty 20","16""",Ball & Burlap,0,118.0,,CSP,Palm,Tree,,8' CT - 20' CT,1',https://cherrylake.com/images/web_photos/ysapa001bb16_p_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,YSAPA001BB18,Sabal Palm (Hurricane Cut),Sabal palmetto,"0' X 0' X 0"" /",1,Gallon,40,160.0,,FA,Palm,Tree,,8' CT - 20' CT,1',https://cherrylake.com/images/web_photos/ysapa001bb18_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,YSAPA001BB20,Hurricane Cut Palm Sabal,Sabal palmetto,"0' X 0' X 0"" /",1,Gallon,24,160.0,,FA,Palm,Tree,,8' CT - 20' CT,1',https://cherrylake.com/images/web_photos/ysapa001bb20_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,YSAPA001BB22,Sabal Palm,Sabal palmetto,"0' X 0' X 0"" / *NON-CORE* /",1,Gallon,7,160.0,,FA,Palm,Tree,,,,https://cherrylake.com/images/web_photos/ysapa001bb22_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,YSAPA001BB24,Hurricane Cut Palm Sabal,Sabal palmetto,,1,Gallon,6,160.0,,FA,Palm,Tree,,,,https://cherrylake.com/images/web_photos/ysapa001bb24_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,YSAPADW1X003,Dwarf Palmetto Blue Stem,Sabal minor,"12"" X 18"" X 0"" /",3,Gallon,130,12.75,,FA,Palm,Tree,,"12""","18""",https://cherrylake.com/images/web_photos/ysapadw1x003_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,YSAPADW1X007,Dwarf Palmetto Blue Stem,Sabal minor,"22"" X 24"" X 0"" /",7,Gallon,180,34.03,,FA,Palm,Tree,,"22""","24""",https://cherrylake.com/images/web_photos/ysapadw1x007_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,YSAPADW1C015,Dwarf Palmetto Blue Stem,Sabal minor,"2' X 2' X 0"" /",15,Gallon,124,83.0,,FA,Palm,Tree,,2',2',https://cherrylake.com/images/web_photos/ysapadw1c015_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,YSEREGRFX003,Saw Palmetto 'Green' Palm,Serenoa repens 'Green',"6"" X 6"" X 0"" /",3,Gallon,600,11.73,,FA,Palm,Tree,,"6""","6""",https://cherrylake.com/images/web_photos/yseregrfx003_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,YSERESIFX003,Saw Palmetto 'Silver' Palm,Serenoa repens 'Silver',"10"" X 10"" X 0"" /",3,Gallon,460,14.22,,FA,Palm,Tree,,"10""","10""",https://cherrylake.com/images/web_photos/yseresifx003_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,YSERESIFX007,Saw Palmetto 'Silver' Palm,Serenoa repens 'Silver',"12"" X 10"" X 0"" /",7,Gallon,90,39.0,,FA,Palm,Tree,,"12""","10""",https://cherrylake.com/images/web_photos/yseresifx007_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,YSERESIFC015,Saw Palmetto 'Silver' Palm,Serenoa repens 'Silver',"1.5' X 2' X 0"" / Consistent height",15,Gallon,230,95.0,,FA,Palm,Tree,,1.5',2',https://cherrylake.com/images/web_photos/yseresifc015_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,YSERESIFC030,Saw Palmetto 'Silver' Palm,Serenoa repens 'Silver',"2' X 3' X 0"" /",30,Gallon,75,195.0,,FA,Palm,Tree,,2',3',https://cherrylake.com/images/web_photos/yseresifc030_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,YSYRO001BB12,Queen Palm,Syagrus romanzoffiana,"13' X 7' X 0"" /","12""",Ball & Burlap,24,85.0,,FA,Palm,Tree,,12 - 16' OA,6',https://cherrylake.com/images/web_photos/ysyro001bb12_a_1.jpg,Variable,Medium,,Non-native,,Origin: South America
CHERRYLAKE,YSYRO001BB18,Queen Palm,Syagrus romanzoffiana,"0' X 0' X 0"" /","18""",Ball & Burlap,90,105.0,,FPPFA,Palm,Tree,,18' OA,,https://cherrylake.com/images/web_photos/ysyro001bb18_a_1.jpg,Variable,Medium,,Non-native,,Origin: South America
CHERRYLAKE,YSYRO001X003,Palm Queen,,,3,Gallon,0,7.5,,FPPFA,Palm,Tree,,,,https://cherrylake.com/images/web_photos/ysyro001x003_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YTRFO001X007,Windmill Palm,Trachycarpus fortunei,"14"" X 14"" X 0"" /",7,Gallon,67,30.0,,FA,Palm,Tree,,"14""","14""",https://cherrylake.com/images/web_photos/ytrfo001x007_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YTRFO001C015,Windmill Palm,Trachycarpus fortunei,"4' X 3' X 0"" /",15,Gallon,20,70.0,,FA,Palm,Tree,,4',3',https://cherrylake.com/images/web_photos/ytrfo001c015_a_1.jpg,Variable,Medium,,Unknown,,Availability: Limited Qty
CHERRYLAKE,YTRFO001C030,Windmill Palm,Trachycarpus fortunei,"5' X 5' X 0"" /",30,Gallon,32,128.0,,FA,Palm,Tree,,5',5',https://cherrylake.com/images/web_photos/ytrfo001c030_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YUCFICGFX003,Yucca 'Color Guard',,"14"" X 18"" X 0"" /",1,Gallon,9,0.0,,FA,Shrub,Shrub,,"14""","18""",https://cherrylake.com/images/web_photos/yucficgfx003_a_1.jpg,Variable,Medium,,Unknown,,Availability: Limited Qty
CHERRYLAKE,YVEME003BB10,Palm Christmas (triple),Veitchia merillii,"9' X 0' X 0"" / Units per truck 35 
Min order qty 18","10""",Ball & Burlap,0,176.0,,CSP,Palm,Tree,,9-10',6' CT,https://cherrylake.com/images/web_photos/yveme003bb10_p_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YWARO001BB14,Washingtonia Palm,,"14' X 6' X 0"" / *NON-CORE* / 14-16 oa  8-10' ct","14""",Ball & Burlap,7,195.0,,FA,PALM,Tree,,12 -14' OA,,https://cherrylake.com/images/web_photos/ywaro001bb14_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YWOBI001BB12,Foxtail Palm,,,"12""",Ball & Burlap,0,0.0,,FPPFA,Palm,Tree,,12',5',https://cherrylake.com/images/web_photos/ywobi001bb12_a_1.jpg,Variable,Medium,,Unknown,,Availability: Jan-26
CHERRYLAKE,YWOBI001BB16,Palm Foxtail Single,Wodyetia bifurcata,"15' X 0' X 0"" / Units per truck 40 
Min order qty 20",1,Gallon,0,235.0,,CSP,Palm,Tree,,16' OA,10' CT,https://cherrylake.com/images/web_photos/ywobi001bb16_p_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YWOBI001BB16,Palm Foxtail Single,Wodyetia bifurcata,,1,Gallon,41,0.0,,FPPFA,Palm,Tree,,16' OA,10' CT,https://cherrylake.com/images/web_photos/ywobi001bb16_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,YWOBI001C015,Foxtail Palm (Single),,"7' X 3.5' X 0"" /",15,Gallon,50,56.25,,FA,Palm,Tree,,7',3.5',https://cherrylake.com/images/web_photos/ywobi001c015_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,ZAMFU001X007,Cardboard Palm,Zamia furfuraceae,"18"" X 18"" X 0"" / *NON-CORE* /",7,Gallon,91,24.88,,FA,Palm,Tree,,"18""","18""",https://cherrylake.com/images/web_photos/zamfu001x007_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,ZAMPU001X007,Coontie Palm,Zamia floridana,"20"" X 20"" X 0"" /",7,Gallon,1,34.15,,FA,Shrub,Tree,,"20""","20""",https://cherrylake.com/images/web_photos/zampu001x007_a_1.jpg,Variable,Medium,,Native,,Availability: Limited Qty
